"","User.ID","ISBN","Book.Rating","Book.Title","Book.Author","Age"
"16596",88733,"0679429220",8,"midnight in the garden of good and evil: a savannah story","john berendt",NA
"16597",88733,"0971880107",NA,"wild animus","rich shapero",NA
"16598",88738,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",NA
"16599",88738,"0345387651",7,"the cider house rules","john irving",NA
"16600",88738,"0345417623",NA,"timeline","michael crichton",NA
"16601",88738,"0446605239",NA,"the notebook","nicholas sparks",NA
"16602",88738,"0446607657",NA,"when the wind blows","james patterson",NA
"16603",88738,"0446612545",NA,"the beach house","james patterson",NA
"16604",88738,"0446612790",NA,"2nd chance","james patterson",NA
"16605",88738,"0449005615",10,"seabiscuit: an american legend","laura hillenbrand",NA
"16606",88738,"0671001795",10,"two for the dough","janet evanovich",NA
"16607",88793,"0060987529",NA,"confessions of an ugly stepsister : a novel","gregory maguire",25
"16608",88793,"0061009059",9,"one for the money (stephanie plum novels (paperback))","janet evanovich",25
"16609",88793,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",25
"16610",88793,"0316776963",9,"me talk pretty one day","david sedaris",25
"16611",88793,"0375725784",5,"a heartbreaking work of staggering genius","dave eggers",25
"16612",88793,"0446672211",NA,"where the heart is (oprah's book club (paperback))","billie letts",25
"16613",88793,"0786868716",NA,"the five people you meet in heaven","mitch albom",25
"16614",88793,"1400034779",10,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",25
"16615",88812,"0439064872",9,"harry potter and the chamber of secrets (book 2)","j. k. rowling",53
"16616",88812,"059035342X",9,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",53
"16617",88937,"0060915544",NA,"the bean trees","barbara kingsolver",39
"16618",88937,"0060928336",5,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",39
"16619",88937,"0060987103",NA,"wicked: the life and times of the wicked witch of the west","gregory maguire",39
"16620",88937,"006101351X",NA,"the perfect storm : a true story of men against the sea","sebastian junger",39
"16621",88937,"0062502182",NA,"the alchemist: a fable about following your dream","paulo coelho",39
"16622",88937,"0140293248",NA,"the girls' guide to hunting and fishing","melissa bank",39
"16623",88937,"0142001740",NA,"the secret life of bees","sue monk kidd",39
"16624",88937,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",39
"16625",88937,"0316601950",NA,"the pilot's wife : a novel","anita shreve",39
"16626",88937,"0316666343",NA,"the lovely bones: a novel","alice sebold",39
"16627",88937,"0345337662",7,"interview with the vampire","anne rice",39
"16628",88937,"0345339703",5,"the fellowship of the ring (the lord of the rings, part 1)","j.r.r. tolkien",39
"16629",88937,"0345443284",NA,"while i was gone","sue miller",39
"16630",88937,"0375707972",NA,"the reader","bernhard schlink",39
"16631",88937,"0375727345",7,"house of sand and fog","andre dubus iii",39
"16632",88937,"0385265700",NA,"the book of ruth (oprah's book club (paperback))","jane hamilton",39
"16633",88937,"0385504209",NA,"the da vinci code","dan brown",39
"16634",88937,"0439064872",NA,"harry potter and the chamber of secrets (book 2)","j. k. rowling",39
"16635",88937,"0440222656",NA,"the horse whisperer","nicholas evans",39
"16636",88937,"0440224764",7,"the partner","john grisham",39
"16637",88937,"0440225701",7,"the street lawyer","john grisham",39
"16638",88937,"0446672211",8,"where the heart is (oprah's book club (paperback))","billie letts",39
"16639",88937,"0449212602",7,"the handmaid's tale","margaret atwood",39
"16640",88937,"0671003755",NA,"she's come undone (oprah's book club (paperback))","wally lamb",39
"16641",88937,"0671510053",NA,"shipping news","annie proulx",39
"16642",88937,"0679746048",NA,"girl, interrupted","susanna kaysen",39
"16643",88937,"068484477X",NA,"stones from the river","ursula hegi",39
"16644",88937,"080410526X",NA,"all i really need to know","robert fulghum",39
"16645",88937,"0842329129",NA,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",39
"16646",88976,"0385486804",NA,"into the wild","jon krakauer",43
"16647",88976,"0385492081",9,"into thin air : a personal account of the mt. everest disaster","jon krakauer",43
"16648",88976,"0399501487",9,"lord of the flies","william gerald golding",43
"16649",88976,"0440211263",NA,"circle of friends","maeve binchy",43
"16650",89014,"0060915544",NA,"the bean trees","barbara kingsolver",NA
"16651",89014,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",NA
"16652",89014,"0142001740",NA,"the secret life of bees","sue monk kidd",NA
"16653",89014,"0312278586",9,"the nanny diaries: a novel","emma mclaughlin",NA
"16654",89014,"0312983271",NA,"full house (janet evanovich's full series)","janet evanovich",NA
"16655",89014,"0316096199",10,"lucky : a memoir","alice sebold",NA
"16656",89014,"0316776963",NA,"me talk pretty one day","david sedaris",NA
"16657",89014,"0345380371",NA,"rising sun","michael crichton",NA
"16658",89014,"0345391055",NA,"disclosure","michael crichton",NA
"16659",89014,"0375726403",NA,"empire falls","richard russo",NA
"16660",89014,"0380002930",NA,"watership down","richard adams",NA
"16661",89014,"0385265700",NA,"the book of ruth (oprah's book club (paperback))","jane hamilton",NA
"16662",89014,"0385504209",NA,"the da vinci code","dan brown",NA
"16663",89014,"044023722X",NA,"a painted house","john grisham",NA
"16664",89014,"0446672211",NA,"where the heart is (oprah's book club (paperback))","billie letts",NA
"16665",89014,"0671021001",NA,"she's come undone (oprah's book club)","wally lamb",NA
"16666",89014,"067976402X",NA,"snow falling on cedars","david guterson",NA
"16667",89014,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",NA
"16668",89057,"0142001740",7,"the secret life of bees","sue monk kidd",NA
"16669",89057,"0385484518",NA,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",NA
"16670",89057,"0452282152",8,"girl with a pearl earring","tracy chevalier",NA
"16671",89057,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",NA
"16672",89059,"0385504209",7,"the da vinci code","dan brown",62
"16673",89059,"0743418174",9,"good in bed","jennifer weiner",62
"16674",89074,"0064407667",NA,"the bad beginning (a series of unfortunate events, book 1)","lemony snicket",NA
"16675",89074,"0439064872",NA,"harry potter and the chamber of secrets (book 2)","j. k. rowling",NA
"16676",89074,"059035342X",10,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",NA
"16677",89093,"0446612790",NA,"2nd chance","james patterson",NA
"16678",89093,"0679429220",NA,"midnight in the garden of good and evil: a savannah story","john berendt",NA
"16679",89093,"1558743669",NA,"a child called \""it\"": one child's courage to survive","dave pelzer",NA
"16680",89179,"0399501487",NA,"lord of the flies","william gerald golding",31
"16681",89179,"0446611212",NA,"violets are blue","james patterson",31
"16682",89207,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",26
"16683",89207,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",26
"16684",89207,"0385504209",NA,"the da vinci code","dan brown",26
"16685",89207,"0553280341",NA,"b is for burglar (kinsey millhone mysteries (paperback))","sue grafton",26
"16686",89207,"0804106304",NA,"the joy luck club","amy tan",26
"16687",89207,"0971880107",NA,"wild animus","rich shapero",26
"16688",89307,"0312983271",NA,"full house (janet evanovich's full series)","janet evanovich",61
"16689",89307,"0446364193",NA,"along came a spider (alex cross novels)","james patterson",61
"16690",89307,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",61
"16691",89346,"0156027321",10,"life of pi","yann martel",38
"16692",89346,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",38
"16693",89346,"0671003755",NA,"she's come undone (oprah's book club (paperback))","wally lamb",38
"16694",89551,"0140244824",NA,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",29
"16695",89551,"0316769487",NA,"the catcher in the rye","j.d. salinger",29
"16696",89551,"0345380371",NA,"rising sun","michael crichton",29
"16697",89551,"0385504209",10,"the da vinci code","dan brown",29
"16698",89551,"0440222656",NA,"the horse whisperer","nicholas evans",29
"16699",89551,"0440241073",NA,"the summons","john grisham",29
"16700",89602,"0060934417",7,"bel canto: a novel","ann patchett",NA
"16701",89602,"0060959037",7,"prodigal summer: a novel","barbara kingsolver",NA
"16702",89602,"0060987103",6,"wicked: the life and times of the wicked witch of the west","gregory maguire",NA
"16703",89602,"0060987529",8,"confessions of an ugly stepsister : a novel","gregory maguire",NA
"16704",89602,"0140244824",NA,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",NA
"16705",89602,"014028009X",5,"bridget jones's diary","helen fielding",NA
"16706",89602,"0140293248",NA,"the girls' guide to hunting and fishing","melissa bank",NA
"16707",89602,"0142000205",NA,"icy sparks","gwyn hyman rubio",NA
"16708",89602,"0142001740",9,"the secret life of bees","sue monk kidd",NA
"16709",89602,"0156027321",NA,"life of pi","yann martel",NA
"16710",89602,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",NA
"16711",89602,"0316666343",8,"the lovely bones: a novel","alice sebold",NA
"16712",89602,"0316776963",8,"me talk pretty one day","david sedaris",NA
"16713",89602,"0345361792",8,"a prayer for owen meany","john irving",NA
"16714",89602,"0345387651",5,"the cider house rules","john irving",NA
"16715",89602,"0345417623",NA,"timeline","michael crichton",NA
"16716",89602,"0375706771",NA,"midwives: a novel","chris bohjalian",NA
"16717",89602,"0375707972",NA,"the reader","bernhard schlink",NA
"16718",89602,"0375726403",6,"empire falls","richard russo",NA
"16719",89602,"0375727345",5,"house of sand and fog","andre dubus iii",NA
"16720",89602,"0380002930",5,"watership down","richard adams",NA
"16721",89602,"0380789019",8,"neverwhere","neil gaiman",NA
"16722",89602,"0380789035",5,"american gods","neil gaiman",NA
"16723",89602,"0385265700",NA,"the book of ruth (oprah's book club (paperback))","jane hamilton",NA
"16724",89602,"0385484518",NA,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",NA
"16725",89602,"0385492081",NA,"into thin air : a personal account of the mt. everest disaster","jon krakauer",NA
"16726",89602,"0385504209",8,"the da vinci code","dan brown",NA
"16727",89602,"0385722206",NA,"balzac and the little chinese seamstress : a novel","dai sijie",NA
"16728",89602,"0425175405",NA,"black notice","patricia daniels cornwell",NA
"16729",89602,"0439064872",NA,"harry potter and the chamber of secrets (book 2)","j. k. rowling",NA
"16730",89602,"0440224675",NA,"hannibal","thomas harris",NA
"16731",89602,"044023722X",NA,"a painted house","john grisham",NA
"16732",89602,"0446310786",9,"to kill a mockingbird","harper lee",NA
"16733",89602,"0449005615",NA,"seabiscuit: an american legend","laura hillenbrand",NA
"16734",89602,"0452282829",5,"we were the mulvaneys","joyce carol oates",NA
"16735",89602,"059035342X",NA,"harry potter and the sorcerer's stone (harry potter (paperback))","j. k. rowling",NA
"16736",89602,"0671027360",7,"angels &amp; demons","dan brown",NA
"16737",89602,"0679429220",8,"midnight in the garden of good and evil: a savannah story","john berendt",NA
"16738",89602,"0679746048",5,"girl, interrupted","susanna kaysen",NA
"16739",89602,"067976402X",NA,"snow falling on cedars","david guterson",NA
"16740",89602,"0743418174",7,"good in bed","jennifer weiner",NA
"16741",89602,"0786868716",6,"the five people you meet in heaven","mitch albom",NA
"16742",89602,"080411109X",NA,"the hundred secret senses","amy tan",NA
"16743",89602,"1400034779",8,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",NA
"16744",89851,"0312278586",8,"the nanny diaries: a novel","emma mclaughlin",NA
"16745",89851,"044022165X",NA,"the rainmaker","john grisham",NA
"16746",89851,"0804106304",8,"the joy luck club","amy tan",NA
"16747",89852,"0060928336",10,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",23
"16748",89852,"0060987103",8,"wicked: the life and times of the wicked witch of the west","gregory maguire",23
"16749",89852,"0060987529",8,"confessions of an ugly stepsister : a novel","gregory maguire",23
"16750",89852,"044021145X",NA,"the firm","john grisham",23
"16751",89874,"0385504209",10,"the da vinci code","dan brown",33
"16752",89874,"0446310786",9,"to kill a mockingbird","harper lee",33
"16753",89874,"0671027360",10,"angels &amp; demons","dan brown",33
"16754",89913,"0142001740",8,"the secret life of bees","sue monk kidd",NA
"16755",89913,"0312291639",7,"the nanny diaries: a novel","emma mclaughlin",NA
"16756",89913,"0380730138",NA,"vinegar hill (oprah's book club (paperback))","a. manette ansay",NA
"16757",90049,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",30
"16758",90049,"0140293248",NA,"the girls' guide to hunting and fishing","melissa bank",30
"16759",90049,"0142001740",NA,"the secret life of bees","sue monk kidd",30
"16760",90049,"0316666343",NA,"the lovely bones: a novel","alice sebold",30
"16761",90049,"0345361792",1,"a prayer for owen meany","john irving",30
"16762",90049,"044023722X",5,"a painted house","john grisham",30
"16763",90049,"0684872153",10,"angela's ashes (mmp) : a memoir","frank mccourt",30
"16764",90049,"1558743669",NA,"a child called \""it\"": one child's courage to survive","dave pelzer",30
"16765",90066,"0385504209",NA,"the da vinci code","dan brown",46
"16766",90066,"0446607657",8,"when the wind blows","james patterson",46
"16767",90082,"006101351X",NA,"the perfect storm : a true story of men against the sea","sebastian junger",NA
"16768",90082,"044023722X",NA,"a painted house","john grisham",NA
"16769",90137,"0345384466",7,"the witching hour (lives of the mayfair witches)","anne rice",40
"16770",90137,"0671027360",NA,"angels &amp; demons","dan brown",40
"16771",90137,"0971880107",NA,"wild animus","rich shapero",40
"16772",90146,"0060915544",8,"the bean trees","barbara kingsolver",NA
"16773",90146,"0440225701",5,"the street lawyer","john grisham",NA
"16774",90174,"043935806X",7,"harry potter and the order of the phoenix (book 5)","j. k. rowling",30
"16775",90174,"0786881852",5,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",30
"16776",90192,"0060959037",NA,"prodigal summer: a novel","barbara kingsolver",30
"16777",90192,"006101351X",7,"the perfect storm : a true story of men against the sea","sebastian junger",30
"16778",90192,"0345342968",NA,"fahrenheit 451","ray bradbury",30
"16779",90192,"0385492081",NA,"into thin air : a personal account of the mt. everest disaster","jon krakauer",30
"16780",90192,"080411109X",NA,"the hundred secret senses","amy tan",30
"16781",90198,"0345351525",9,"the queen of the damned (vampire chronicles (paperback))","anne rice",34
"16782",90198,"0345353145",10,"sphere","michael crichton",34
"16783",90198,"0345380371",7,"rising sun","michael crichton",34
"16784",90198,"0440211727",6,"a time to kill","john grisham",34
"16785",90198,"0440214041",7,"the pelican brief","john grisham",34
"16786",90259,"0142001740",8,"the secret life of bees","sue monk kidd",NA
"16787",90259,"0312195516",NA,"the red tent (bestselling backlist)","anita diamant",NA
"16788",90259,"0452282152",9,"girl with a pearl earring","tracy chevalier",NA
"16789",90322,"0440220602",NA,"the chamber","john grisham",NA
"16790",90322,"0440221471",NA,"the runaway jury","john grisham",NA
"16791",90322,"0440234743",NA,"the testament","john grisham",NA
"16792",90322,"0553279912",7,"a is for alibi (kinsey millhone mysteries (paperback))","sue grafton",NA
"16793",90391,"0060930535",NA,"the poisonwood bible: a novel","barbara kingsolver",41
"16794",90391,"0156027321",5,"life of pi","yann martel",41
"16795",90391,"0312195516",NA,"the red tent (bestselling backlist)","anita diamant",41
"16796",90391,"0312305060",NA,"the hours: a novel","michael cunningham",41
"16797",90391,"0452282152",10,"girl with a pearl earring","tracy chevalier",41
"16798",90391,"0743237188",NA,"fall on your knees (oprah #45)","ann-marie macdonald",41
"16799",90417,"0060928336",8,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",40
"16800",90417,"0142000205",NA,"icy sparks","gwyn hyman rubio",40
"16801",90417,"0316569321",10,"white oleander : a novel","janet fitch",40
"16802",90417,"0316601950",9,"the pilot's wife : a novel","anita shreve",40
"16803",90417,"0375707972",9,"the reader","bernhard schlink",40
"16804",90417,"0375726403",NA,"empire falls","richard russo",40
"16805",90417,"0385504209",NA,"the da vinci code","dan brown",40
"16806",90417,"0440211727",8,"a time to kill","john grisham",40
"16807",90417,"0440214041",8,"the pelican brief","john grisham",40
"16808",90417,"0440226430",10,"summer sisters","judy blume",40
"16809",90417,"0446606812",5,"message in a bottle","nicholas sparks",40
"16810",90417,"0515131229",9,"dance upon the air (three sisters island trilogy)","nora roberts",40
"16811",90417,"0842329129",9,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",40
"16812",90423,"0385484518",8,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",50
"16813",90423,"0440225701",NA,"the street lawyer","john grisham",50
"16814",90467,"0345417623",NA,"timeline","michael crichton",NA
"16815",90467,"0446601241",NA,"kiss the girls","james patterson",NA
"16816",90467,"0446605484",NA,"roses are red (alex cross novels)","james patterson",NA
"16817",90467,"0446607657",NA,"when the wind blows","james patterson",NA
"16818",90471,"0440206154",NA,"red dragon","thomas harris",31
"16819",90471,"0553572997",NA,"the alienist","caleb carr",31
"16820",90471,"0786881852",9,"don't sweat the small stuff and it's all small stuff : simple ways to keep the little things from taking over your life (don't sweat the small stuff series)","richard carlson",31
"16821",90517,"0316601950",7,"the pilot's wife : a novel","anita shreve",41
"16822",90517,"0553268880",9,"the prince of tides","pat conroy",41
"16823",90517,"0671003755",8,"she's come undone (oprah's book club (paperback))","wally lamb",41
"16824",90616,"0156027321",10,"life of pi","yann martel",NA
"16825",90616,"0316666343",7,"the lovely bones: a novel","alice sebold",NA
"16826",90616,"0671027387",5,"deception point","dan brown",NA
"16827",90653,"0380789035",NA,"american gods","neil gaiman",29
"16828",90653,"0439064872",10,"harry potter and the chamber of secrets (book 2)","j. k. rowling",29
"16829",90653,"0804114986",10,"the bonesetter's daughter","amy tan",29
"16830",90653,"0842329129",NA,"left behind: a novel of the earth's last days (left behind no. 1)","tim lahaye",29
"16831",90653,"1558743669",NA,"a child called \""it\"": one child's courage to survive","dave pelzer",29
"16832",90694,"0316666343",NA,"the lovely bones: a novel","alice sebold",36
"16833",90694,"0380789035",8,"american gods","neil gaiman",36
"16834",90694,"0971880107",NA,"wild animus","rich shapero",36
"16835",90700,"0671510053",8,"shipping news","annie proulx",NA
"16836",90700,"0804114986",8,"the bonesetter's daughter","amy tan",NA
"16837",90763,"0140244824",NA,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",42
"16838",90763,"0316666343",10,"the lovely bones: a novel","alice sebold",42
"16839",90784,"0060392452",NA,"stupid white men ...and other sorry excuses for the state of the nation!","michael moore",NA
"16840",90784,"0345313860",5,"the vampire lestat (vampire chronicles, book ii)","anne rice",NA
"16841",90883,"0440241537",NA,"the king of torts","john grisham",36
"16842",90883,"0446610038",NA,"1st to die: a novel","james patterson",36
"16843",90883,"0804106304",NA,"the joy luck club","amy tan",36
"16844",90915,"0425154092",3,"from potter's field","patricia daniels cornwell",49
"16845",90915,"0446608955",5,"a walk to remember","nicholas sparks",49
"16846",91017,"0440236673",NA,"the brethren","john grisham",54
"16847",91017,"0440241537",9,"the king of torts","john grisham",54
"16848",91017,"0446612790",NA,"2nd chance","james patterson",54
"16849",91023,"014028009X",10,"bridget jones's diary","helen fielding",35
"16850",91023,"0345417623",NA,"timeline","michael crichton",35
"16851",91026,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",40
"16852",91026,"0156027321",2,"life of pi","yann martel",40
"16853",91026,"0380731851",NA,"mystic river","dennis lehane",40
"16854",91026,"0385504209",NA,"the da vinci code","dan brown",40
"16855",91026,"0971880107",NA,"wild animus","rich shapero",40
"16856",91058,"0316776963",10,"me talk pretty one day","david sedaris",63
"16857",91058,"0375706771",5,"midwives: a novel","chris bohjalian",63
"16858",91058,"0380789035",NA,"american gods","neil gaiman",63
"16859",91058,"0671027360",7,"angels &amp; demons","dan brown",63
"16860",91058,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",63
"16861",91097,"0375706771",7,"midwives: a novel","chris bohjalian",52
"16862",91097,"0446672211",NA,"where the heart is (oprah's book club (paperback))","billie letts",52
"16863",91103,"006101351X",5,"the perfect storm : a true story of men against the sea","sebastian junger",35
"16864",91103,"0140244824",5,"songs in ordinary time (oprah's book club (paperback))","mary mcgarry morris",35
"16865",91103,"0316096199",NA,"lucky : a memoir","alice sebold",35
"16866",91103,"0316284955",7,"white oleander : a novel (oprah's book club)","janet fitch",35
"16867",91103,"0316666343",9,"the lovely bones: a novel","alice sebold",35
"16868",91103,"0345443284",6,"while i was gone","sue miller",35
"16869",91103,"0380730138",6,"vinegar hill (oprah's book club (paperback))","a. manette ansay",35
"16870",91103,"0380731851",NA,"mystic river","dennis lehane",35
"16871",91103,"044021145X",7,"the firm","john grisham",35
"16872",91103,"0440214041",NA,"the pelican brief","john grisham",35
"16873",91103,"0440222656",5,"the horse whisperer","nicholas evans",35
"16874",91103,"0440226104",8,"black and blue","anna quindlen",35
"16875",91103,"0440235596",7,"tara road","maeve binchy",35
"16876",91103,"0440241537",6,"the king of torts","john grisham",35
"16877",91103,"044651652X",6,"the bridges of madison county","robert james waller",35
"16878",91103,"0446606812",NA,"message in a bottle","nicholas sparks",35
"16879",91103,"0671021001",7,"she's come undone (oprah's book club)","wally lamb",35
"16880",91103,"067976402X",5,"snow falling on cedars","david guterson",35
"16881",91113,"0060959037",10,"prodigal summer: a novel","barbara kingsolver",26
"16882",91113,"0060987103",9,"wicked: the life and times of the wicked witch of the west","gregory maguire",26
"16883",91113,"0156027321",8,"life of pi","yann martel",26
"16884",91113,"0312195516",8,"the red tent (bestselling backlist)","anita diamant",26
"16885",91113,"0312305060",NA,"the hours: a novel","michael cunningham",26
"16886",91113,"0316096199",9,"lucky : a memoir","alice sebold",26
"16887",91113,"0345361792",10,"a prayer for owen meany","john irving",26
"16888",91113,"0375726403",9,"empire falls","richard russo",26
"16889",91113,"0380731851",10,"mystic river","dennis lehane",26
"16890",91113,"0440221471",8,"the runaway jury","john grisham",26
"16891",91113,"0743237188",8,"fall on your knees (oprah #45)","ann-marie macdonald",26
"16892",91113,"0805063897",10,"nickel and dimed: on (not) getting by in america","barbara ehrenreich",26
"16893",91130,"0061009059",NA,"one for the money (stephanie plum novels (paperback))","janet evanovich",39
"16894",91130,"0312983271",5,"full house (janet evanovich's full series)","janet evanovich",39
"16895",91130,"0385486804",NA,"into the wild","jon krakauer",39
"16896",91165,"0316284955",NA,"white oleander : a novel (oprah's book club)","janet fitch",NA
"16897",91165,"0380789019",10,"neverwhere","neil gaiman",NA
"16898",91184,"0062502182",7,"the alchemist: a fable about following your dream","paulo coelho",31
"16899",91184,"0385484518",6,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",31
"16900",91184,"043935806X",7,"harry potter and the order of the phoenix (book 5)","j. k. rowling",31
"16901",91203,"0060392452",6,"stupid white men ...and other sorry excuses for the state of the nation!","michael moore",30
"16902",91203,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",30
"16903",91203,"0060930535",9,"the poisonwood bible: a novel","barbara kingsolver",30
"16904",91203,"0062502182",NA,"the alchemist: a fable about following your dream","paulo coelho",30
"16905",91203,"0142001740",NA,"the secret life of bees","sue monk kidd",30
"16906",91203,"0316601950",NA,"the pilot's wife : a novel","anita shreve",30
"16907",91203,"0316666343",NA,"the lovely bones: a novel","alice sebold",30
"16908",91203,"0345339681",NA,"the hobbit : the enchanting prelude to the lord of the rings","j.r.r. tolkien",30
"16909",91203,"0375700757",NA,"cold mountain : a novel","charles frazier",30
"16910",91203,"0380002930",NA,"watership down","richard adams",30
"16911",91203,"0385722206",NA,"balzac and the little chinese seamstress : a novel","dai sijie",30
"16912",91203,"0440241073",6,"the summons","john grisham",30
"16913",91203,"0671027387",NA,"deception point","dan brown",30
"16914",91203,"1400034779",NA,"the no. 1 ladies' detective agency (today show book club #8)","alexander mccall smith",30
"16915",91342,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",29
"16916",91342,"0060976845",7,"little altars everywhere: a novel","rebecca wells",29
"16917",91342,"0060987561",NA,"i know this much is true","wally lamb",29
"16918",91342,"0385492081",NA,"into thin air : a personal account of the mt. everest disaster","jon krakauer",29
"16919",91342,"044021145X",NA,"the firm","john grisham",29
"16920",91342,"0440236673",8,"the brethren","john grisham",29
"16921",91342,"0452282829",9,"we were the mulvaneys","joyce carol oates",29
"16922",91342,"0671021001",7,"she's come undone (oprah's book club)","wally lamb",29
"16923",91342,"080411109X",NA,"the hundred secret senses","amy tan",29
"16924",91342,"0805063897",NA,"nickel and dimed: on (not) getting by in america","barbara ehrenreich",29
"16925",91342,"0971880107",NA,"wild animus","rich shapero",29
"16926",91405,"0380789019",6,"neverwhere","neil gaiman",17
"16927",91405,"0804106304",NA,"the joy luck club","amy tan",17
"16928",91424,"014028009X",NA,"bridget jones's diary","helen fielding",51
"16929",91424,"0971880107",7,"wild animus","rich shapero",51
"16930",91425,"014028009X",7,"bridget jones's diary","helen fielding",22
"16931",91425,"0316776963",9,"me talk pretty one day","david sedaris",22
"16932",91425,"0375726403",NA,"empire falls","richard russo",22
"16933",91449,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",34
"16934",91449,"0140293248",NA,"the girls' guide to hunting and fishing","melissa bank",34
"16935",91449,"0142001740",NA,"the secret life of bees","sue monk kidd",34
"16936",91449,"0971880107",NA,"wild animus","rich shapero",34
"16937",91553,"0786868716",8,"the five people you meet in heaven","mitch albom",34
"16938",91553,"0971880107",2,"wild animus","rich shapero",34
"16939",91611,"0385335482",8,"confessions of a shopaholic (summer display opportunity)","sophie kinsella",NA
"16940",91611,"0385484518",10,"tuesdays with morrie: an old man, a young man, and life's greatest lesson","mitch albom",NA
"16941",91631,"0375706771",4,"midwives: a novel","chris bohjalian",0
"16942",91631,"0380002930",9,"watership down","richard adams",0
"16943",91633,"0060928336",NA,"divine secrets of the ya-ya sisterhood: a novel","rebecca wells",21
"16944",91633,"0345370775",NA,"jurassic park","michael crichton",21
"16945",91633,"0345391055",NA,"disclosure","michael crichton",21
"16946",91633,"044021145X",NA,"the firm","john grisham",21
"16947",91633,"0440213525",NA,"the client","john grisham",21
"16948",91633,"0440234743",NA,"the testament","john grisham",21
"16949",91633,"0446672211",NA,"where the heart is (oprah's book club (paperback))","billie letts",21
"16950",91633,"0804106304",NA,"the joy luck club","amy tan",21
"16951",91634,"0385722206",NA,"balzac and the little chinese seamstress : a novel","dai sijie",NA
"16952",91634,"044023722X",10,"a painted house","john grisham",NA
"16953",91634,"0684874350",10,"angela's ashes","frank mccourt",NA
"16954",91634,"0971880107",10,"wild animus","rich shapero",NA
"16955",91761,"0060915544",10,"the bean trees","barbara kingsolver",NA
"16956",91761,"0060959037",10,"prodigal summer: a novel","barbara kingsolver",NA
"16957",91761,"0446672211",NA,"where the heart is (oprah's book club (paperback))","billie letts",NA
"16958",91761,"0671003755",8,"she's come undone (oprah's book club (paperback))","wally lamb",NA
"16959",91777,"0345361792",NA,"a prayer for owen meany","john irving",NA
"16960",91777,"0345387651",NA,"the cider house rules","john irving",NA
"16961",91795,"0345337662",8,"interview with the vampire","anne rice",40
"16962",91795,"0446608955",10,"a walk to remember","nicholas sparks",40
"16963",91795,"0446611867",10,"a bend in the road","nicholas sparks",40
"16964",91832,"0060502258",NA,"the divine secrets of the ya-ya sisterhood: a novel","rebecca wells",NA
"16965",91832,"0060915544",NA,"the bean trees","barbara kingsolver",NA
"16966",91832,"0060934417",10,"bel canto: a novel","ann patchett",NA
"16967",91832,"0060976845",5,"little altars everywhere: a novel","rebecca wells",NA
"16968",91832,"0312291639",NA,"the nanny diaries: a novel","emma mclaughlin",NA
"16969",91832,"0316601950",NA,"the pilot's wife : a novel","anita shreve",NA
"16970",91832,"0316666343",NA,"the lovely bones: a novel","alice sebold",NA
"16971",91832,"0316769487",NA,"the catcher in the rye","j.d. salinger",NA
"16972",91832,"0316776963",NA,"me talk pretty one day","david sedaris",NA
"16973",91832,"0345313860",NA,"the vampire lestat (vampire chronicles, book ii)","anne rice",NA
